seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
3978,41757,66.3,1.105,12302144002,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4640,39596,77.33333333,1.288888889,12302144003,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
5024,43971,83.73333333,1.395555556,12302144005,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4821,43757,80.35,1.339166667,12302144006,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3811,38397,63.51666667,1.058611111,12302144007,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4230,42498,70.5,1.175,12302144008,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4789,42841,79.81666667,1.330277778,12302144009,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4120,42125,68.66666667,1.144444444,12302144010,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3742,41617,62.36666667,1.039444444,12302144011,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3958,41169,65.96666667,1.099444444,12302144012,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4278,42558,71.3,1.188333333,12302144013,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4215,42482,70.25,1.170833333,12302144014,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3387,40510,56.45,0.940833333,12302144015,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3504,40680,58.4,0.973333333,12302144016,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3641,41391,60.68333333,1.011388889,12302144017,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3153,40163,52.55,0.875833333,12302144018,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4733,43156,78.88333333,1.314722222,12302144019,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3352,40422,55.86666667,0.931111111,12302144020,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3677,40863,61.28333333,1.021388889,12302144021,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3771,41081,62.85,1.0475,12302144022,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3938,41531,65.63333333,1.093888889,12302144023,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4024,41263,67.06666667,1.117777778,12302144025,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4017,45980,66.95,1.115833333,12302144026,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4384,46109,73.06666667,1.217777778,12302144027,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3937,42301,65.61666667,1.093611111,12302144028,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4592,42931,76.53333333,1.275555556,12302144029,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3804,41819,63.4,1.056666667,12302144030,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4026,40960,67.1,1.118333333,12302144031,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
6998,45098,116.6333333,1.943888889,12302144032,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3975,45194,66.25,1.104166667,12302144033,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4284,41583,71.4,1.19,12302144034,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3992,41222,66.53333333,1.108888889,12302144035,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3806,40998,63.43333333,1.057222222,12302144036,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3550,40657,59.16666667,0.986111111,12302144037,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3677,40871,61.28333333,1.021388889,12302144038,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3492,40595,58.2,0.97,12302144039,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
3688,40853,61.46666667,1.024444444,12302144040,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
12374,54167,206.2333333,3.437222222,12302144042,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4001,45480,66.68333333,1.111388889,12302144043,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
5090,47187,84.83333333,1.413888889,12302144044,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4687,43533,78.11666667,1.301944444,12302144045,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4891,43719,81.51666667,1.358611111,12302144046,Ingleburn - Denham Court,Campbelltown (NSW),Sydney - Outer South West
4311,49162,71.85,1.1975,12302144101,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5389,53182,89.81666667,1.496944444,12302144102,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5493,53374,91.55,1.525833333,12302144103,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
6002,54177,100.0333333,1.667222222,12302144104,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5651,55640,94.18333333,1.569722222,12302144105,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5356,50568,89.26666667,1.487777778,12302144106,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4176,47569,69.6,1.16,12302144107,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4033,47383,67.21666667,1.120277778,12302144108,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4444,47888,74.06666667,1.234444444,12302144109,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4871,54375,81.18333333,1.353055556,12302144110,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5013,54589,83.55,1.3925,12302144111,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4897,53160,81.61666667,1.360277778,12302144112,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4947,53256,82.45,1.374166667,12302144113,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4297,48506,71.61666667,1.193611111,12302144114,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5179,50384,86.31666667,1.438611111,12302144115,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5086,49458,84.76666667,1.412777778,12302144116,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5042,54269,84.03333333,1.400555556,12302144117,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4431,49036,73.85,1.230833333,12302144118,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4470,49077,74.5,1.241666667,12302144119,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4510,49481,75.16666667,1.252777778,12302144120,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4112,47494,68.53333333,1.142222222,12302144122,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5080,55096,84.66666667,1.411111111,12302144123,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4234,47700,70.56666667,1.176111111,12302144124,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4484,47988,74.73333333,1.245555556,12302144125,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4639,53341,77.31666667,1.288611111,12302144126,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4684,51927,78.06666667,1.301111111,12302144127,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4753,51806,79.21666667,1.320277778,12302144128,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4766,51619,79.43333333,1.323888889,12302144129,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4904,51829,81.73333333,1.362222222,12302144130,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4768,51244,79.46666667,1.324444444,12302144131,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4809,51035,80.15,1.335833333,12302144132,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5244,54321,87.4,1.456666667,12302144133,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5015,53522,83.58333333,1.393055556,12302144134,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4504,48775,75.06666667,1.251111111,12302144135,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
5190,49634,86.5,1.441666667,12302144136,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
4212,47687,70.2,1.17,12302144137,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
3708,47016,61.8,1.03,12302144138,Leumeah - Minto Heights,Campbelltown (NSW),Sydney - Outer South West
3879,39047,64.65,1.0775,12302144201,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3644,37452,60.73333333,1.012222222,12302144203,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3602,39479,60.03333333,1.000555556,12302144204,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3782,39867,63.03333333,1.050555556,12302144205,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
2895,36536,48.25,0.804166667,12302144206,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3294,37047,54.9,0.915,12302144207,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3480,37193,58,0.966666667,12302144208,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3603,37412,60.05,1.000833333,12302144209,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3671,37532,61.18333333,1.019722222,12302144210,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3646,37482,60.76666667,1.012777778,12302144211,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
2643,36146,44.05,0.734166667,12302144212,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
2922,36452,48.7,0.811666667,12302144213,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3077,36694,51.28333333,0.854722222,12302144214,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3854,37789,64.23333333,1.070555556,12302144215,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3427,37250,57.11666667,0.951944444,12302144216,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3354,37140,55.9,0.931666667,12302144217,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3394,37149,56.56666667,0.942777778,12302144218,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3183,38953,53.05,0.884166667,12302144219,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3486,39619,58.1,0.968333333,12302144220,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3246,39587,54.1,0.901666667,12302144221,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3318,39886,55.3,0.921666667,12302144222,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
2957,38355,49.28333333,0.821388889,12302144223,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3160,38601,52.66666667,0.877777778,12302144224,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3462,39902,57.7,0.961666667,12302144225,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3973,43710,66.21666667,1.103611111,12302144226,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3270,40349,54.5,0.908333333,12302144227,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3510,41268,58.5,0.975,12302144228,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3490,40681,58.16666667,0.969444444,12302144229,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3979,43708,66.31666667,1.105277778,12302144230,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3538,41637,58.96666667,0.982777778,12302144231,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3454,41686,57.56666667,0.959444444,12302144232,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
4359,39688,72.65,1.210833333,12302144233,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3469,41203,57.81666667,0.963611111,12302144234,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3593,39179,59.88333333,0.998055556,12302144235,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3187,39236,53.11666667,0.885277778,12302144236,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3273,39067,54.55,0.909166667,12302144237,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3427,39277,57.11666667,0.951944444,12302144238,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3395,37494,56.58333333,0.943055556,12302144239,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3446,38189,57.43333333,0.957222222,12302144240,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3702,37523,61.7,1.028333333,12302144241,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3771,37637,62.85,1.0475,12302144242,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3611,37384,60.18333333,1.003055556,12302144243,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3312,36956,55.2,0.92,12302144244,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3991,41746,66.51666667,1.108611111,12302144245,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3466,40847,57.76666667,0.962777778,12302144246,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3450,40714,57.5,0.958333333,12302144247,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3715,40974,61.91666667,1.031944444,12302144248,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3399,40344,56.65,0.944166667,12302144249,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3194,36823,53.23333333,0.887222222,12302144250,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
4308,41854,71.8,1.196666667,12302144251,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3306,38827,55.1,0.918333333,12302144252,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3584,42469,59.73333333,0.995555556,12302144253,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3302,37027,55.03333333,0.917222222,12302144254,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
3684,39638,61.4,1.023333333,12302144255,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
4191,40244,69.85,1.164166667,12302144256,Macquarie Fields - Glenfield,Campbelltown (NSW),Sydney - Outer South West
4276,48565,71.26666667,1.187777778,12302144301,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4345,50924,72.41666667,1.206944444,12302144302,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4322,51181,72.03333333,1.200555556,12302144303,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4208,48705,70.13333333,1.168888889,12302144304,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4271,49138,71.18333333,1.186388889,12302144305,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4168,47800,69.46666667,1.157777778,12302144306,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4210,47872,70.16666667,1.169444444,12302144307,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4186,46909,69.76666667,1.162777778,12302144308,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4249,49085,70.81666667,1.180277778,12302144309,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4640,52631,77.33333333,1.288888889,12302144310,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4601,51977,76.68333333,1.278055556,12302144311,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4710,50235,78.5,1.308333333,12302144312,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
4411,45843,73.51666667,1.225277778,12302144313,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
5163,50398,86.05,1.434166667,12302144314,Minto - St Andrews,Campbelltown (NSW),Sydney - Outer South West
