SA1_MAINCODE_2016,Area (sq km),Nearest Centrelink office,Distance (km),Walk time (min),Transit time (min),Wait time (min),Total travel time (min),Number of transfers,Travel time decile
40202102916,0.3319,Elizabeth,4807.301141,14,21,0,36,0,8
50403105716,0.1688,Morley,4484.025967,14,16,0,30,0,7
50705118813,0.2273,Rockingham,868.5311153,14,2,0,16,0,2
80101102105,0.456,Belconnen,2817.135219,14,14,0,28,0,6
10104102307,0.2642,Bega,42275.63629,14,62,0,76,0,10
11201123732,0.2335,Ballina,13723.89263,14,29,0,43,0,9
11402128501,2.332,Bowral,20978.93519,14,33,0,47,0,9
11501155840,0.1059,Hornsby,5744.357474,14,27,0,41,0,9
11703132906,0.0757,Darlinghurst,685.0662831,14,0,0,14,0,2
12203143127,0.1264,Northern Beaches,4464.159606,14,26,0,40,0,9
12504158808,1.0449,Blacktown,4549.912956,14,16,1,31,1,7
12801160218,0.2088,Caringbah,833.6620649,14,0,0,14,0,2
20403107416,0.1559,Albury,9209.843864,14,16,20,50,1,9
20607114456,0.0428,Yarra,1630.496819,14,4,0,18,0,3
20702142401,0.1397,Box Hill,6806.550878,14,27,0,41,1,9
20802117714,0.0701,Windsor,1736.662549,14,4,0,18,0,3
20901120414,0.1727,Greensborough,2614.266276,14,10,0,24,0,5
20904122037,0.5594,Epping,5003.756963,14,17,0,31,0,7
21001122925,0.0667,Sunshine,3882.963876,14,19,0,33,0,7
21004124003,0.2356,Sunbury,1437.311285,14,9,0,23,0,4
21105128118,0.2054,Lilydale,4738.641006,14,15,0,29,0,6
21205132101,0.1797,Glen Waverley,1928.287486,14,5,0,19,0,3
21301132808,0.0693,Sunshine,823.3008322,14,0,0,14,0,2
21303134820,0.1064,Footscray,810.4349317,14,0,0,14,0,2
21305136923,0.0891,Werribee,4087.280803,14,9,0,23,0,4
21401137103,0.4022,Frankston,4658.107305,14,18,0,32,0,7
30101100327,0.7462,Capalaba,3490.127087,14,10,0,24,0,5
30306107819,0.1062,Upper Mt Gravatt,4929.013011,14,19,0,33,0,7
30401108422,0.3567,Toowong,6977.714179,14,17,0,31,0,7
30501111206,0.0753,Toowong,1899.536356,14,16,1,32,1,7
30902123202,0.1082,Palm Beach,2293.628008,14,5,0,19,0,3
31802148008,0.1472,Seniors & Carers Townsville,5364.609919,14,16,0,30,0,7
40104101619,0.2558,Norwood,4229.751007,14,15,0,29,0,6
40302105926,0.1161,Marion,6493.65848,14,16,0,30,0,7
40304107122,0.2206,Marion,7484.851127,14,28,0,42,0,9
40304107901,0.192,Noarlunga,1036.056773,14,2,0,17,0,2
40703116508,0.1935,Murray Bridge,1033.173548,14,0,0,14,0,2
50201102731,0.1497,Mandurah,8202.54309,14,20,2,36,1,8
50502108423,0.1422,Warwick Grove,2905.646806,14,12,0,26,0,5
80106107005,0.3982,Braddon,4522.525133,14,20,0,34,0,8
10603112001,3.5565,Nelson Bay,11969.82386,14,74,8,97,1,10
10704114401,0.124,Corrimal,2698.235506,14,6,0,21,0,4
10801115213,0.2119,Tuncurry,4506.040595,14,22,0,36,0,8
11001118624,0.7291,Armidale (NSW),2226.098229,14,19,0,33,0,7
11004120403,1.4096,Tamworth,4370.924393,14,35,0,49,0,9
11102122012,0.8114,Toronto,5700.793778,14,23,0,37,0,8
11503130047,0.6281,Springwood,19671.87578,14,119,57,190,3,10
12302144424,0.1305,Campbelltown,3849.757241,14,19,0,33,0,7
12504148925,0.1102,Parramatta,1696.77856,14,4,0,18,0,3
12702151937,0.2049,Fairfield,3453.299812,14,14,0,28,0,6
20201102311,1.0756,Bendigo,7411.709479,14,24,0,38,0,8
20702116005,0.0795,Heidelberg,4242.397488,14,14,0,28,0,6
20702142526,0.1108,Box Hill,4837.128603,14,15,0,30,1,6
21104127016,0.1192,Ringwood,2441.05191,14,9,0,23,0,4
21203145835,0.1985,Fountain Gate,3799.252382,14,7,0,21,0,4
21205132007,0.5897,Glen Waverley,3844.742807,14,14,0,28,0,6
21305136136,0.2972,Werribee,7141.159746,14,21,5,40,1,9
21502146930,0.2758,Mildura,1548.105913,14,5,0,19,0,3
30303106002,0.2298,Upper Mt Gravatt,3509.185998,14,12,0,26,0,5
30601114206,0.225,Smithfield (Shopfront),609.8451488,14,0,0,14,0,2
30602114514,1.2054,Cairns Jobseekers,2990.920654,14,9,0,23,0,5
40401109107,0.1343,Torrensville,3393.871834,14,11,0,26,0,5
40402110212,0.0876,Kilkenny,1219.654862,14,2,0,17,0,2
50502108615,0.4192,Mirrabooka,3277.305688,14,9,0,23,0,5
50601111725,0.1548,Armadale (WA),2890.996781,14,11,0,25,0,5
50705118706,0.1455,Rockingham,8913.680307,14,29,0,43,0,9
60103101505,0.1498,Glenorchy,4740.14941,14,10,0,25,0,5
10201104312,0.4556,Gosford,2542.819885,14,13,0,28,0,6
10202105510,1.5082,Wyong,3194.864472,14,10,0,25,0,5
10202105709,1.2201,Wyong,2585.021604,14,9,0,24,0,5
10304107813,0.3376,Orange,3129.968602,14,8,0,23,0,4
10304107817,0.3437,Orange,2274.309019,14,6,0,21,0,4
10601110723,1.0876,Cessnock,16914.55485,14,53,6,74,1,10
10601111008,1.1401,Raymond Terrace,40782.89892,14,86,2,103,1,10
11501129408,0.2922,Baulkham Hills,5756.70707,14,36,0,51,0,9
11503130046,3.3126,Hawkesbury,8549.191326,14,24,0,39,0,8
11602156340,0.1421,Blacktown,4753.898082,14,6,0,21,0,4
11802135042,0.1543,Maroubra,2777.748599,14,10,0,25,0,5
11902157408,0.0486,Campsie,3479.964019,14,6,0,21,0,4
11903136916,0.1873,Hurstville,3164.889456,14,20,0,35,0,8
12101140120,0.038,Chatswood,2972.47864,14,5,0,20,0,3
12301143540,0.0876,Campbelltown,4957.504546,14,24,0,39,0,8
12504149227,0.0659,Parramatta,1371.208687,14,2,0,17,0,2
12601149542,0.4813,Hornsby,5362.345829,14,27,3,44,1,9
12701150419,0.2091,Liverpool,2174.367531,14,9,0,24,0,5
12702151342,0.3284,Fairfield,2115.295096,14,14,0,29,0,6
12801160609,0.1675,Caringbah,2631.560119,14,9,0,24,0,5
20201102027,0.117,Bendigo,2295.693531,14,1,0,16,0,2
20801117321,0.0792,Cheltenham,4937.058307,14,16,0,30,0,7
20904143039,0.0737,Greensborough,10633.30589,14,22,0,37,1,8
21005124527,0.0746,Broadmeadows,1765.753387,14,5,0,20,0,3
21103145034,0.1252,Boronia,5432.58963,14,12,0,26,0,5
21202145612,0.187,Fountain Gate,1892.370505,14,2,0,17,0,2
21204131613,0.1405,Dandenong,3798.841745,14,11,0,25,0,5
21205132515,0.1812,Rowville,4187.012753,14,13,0,28,0,6
21205132730,0.1418,Glen Waverley,3170.121397,14,12,0,26,0,5
21302134103,0.2129,Newport,6542.281284,14,13,0,28,0,6
21304135617,1.9691,Melton,4229.33996,14,15,0,30,0,6
21304135629,0.3062,Melton,798.1400233,14,0,0,14,0,2
30303106511,0.4365,Upper Mt Gravatt,552.3531824,14,0,0,14,0,2
30304107007,0.1974,Stones Corner,5792.233526,14,18,3,35,1,8
30503112407,0.1873,Nundah,3968.978054,14,16,0,31,0,7
30503112509,0.0937,Nundah,2297.682203,14,8,0,23,0,4
40302105905,0.2656,Marion,6409.515856,14,13,0,28,0,6
40303106903,0.1369,Marion,6473.564145,14,34,0,49,0,9
50502108603,0.1275,Mirrabooka,1945.959882,14,4,0,19,0,3
50601111027,0.2015,Armadale (WA),881.9412924,14,0,0,14,0,2
50702116619,0.2174,Fremantle,4445.337338,14,20,0,35,0,8
11101121020,0.1746,Charlestown,3993.348391,14,10,0,24,0,5
11601130421,0.1043,Blacktown,3124.518592,14,9,0,24,0,5
11602131056,0.2498,Rouse Hill,3297.74742,14,11,0,26,0,5
11703133208,0.0454,Marrickville,2310.460375,14,6,0,20,0,3
11902136336,0.0867,Campsie,779.0468199,14,0,0,14,0,2
12103140930,0.1036,Chatswood,6206.135319,14,13,6,33,1,7
12203142915,0.0523,Northern Beaches,2758.39701,14,9,0,24,0,5
12503148235,0.0539,Fairfield,4981.097863,14,40,0,55,0,10
12602149820,0.1391,Ryde,2202.906764,14,8,0,23,0,4
12702151002,0.1251,Cabramatta,6276.301578,14,42,0,57,0,10
20402106641,3.1538,Wangaratta,825.5188111,14,0,0,14,0,2
20602111211,0.0811,Darebin,2610.600311,14,5,0,20,0,3
20607114205,0.0325,Yarra,2708.326337,14,11,0,26,0,5
20701115145,0.097,Camberwell,1783.760763,14,2,0,17,0,2
20804119442,0.1057,Camberwell,3572.204168,14,12,0,27,0,6
20902120851,0.185,Darebin,3776.784473,14,6,0,21,0,4
21101125904,0.1734,Ringwood,4354.001493,14,12,0,27,0,6
21101144802,0.4407,Belgrave,3658.144915,14,8,0,23,0,4
21104126904,0.2164,Glen Waverley,4934.403052,14,21,0,35,0,8
21104127306,0.2283,Glen Waverley,3960.591792,14,11,0,26,0,5
21105128606,0.3455,Lilydale,18429.88506,14,27,0,42,0,9
21302134206,0.177,Newport,10125.38621,14,20,2,37,1,8
21302134628,0.1116,Newport,1878.121052,14,7,0,22,0,4
21303135207,0.1039,Footscray,2271.0355,14,3,0,18,0,3
21304136037,0.1476,Watergardens,4382.198118,14,11,0,26,0,5
21305146807,0.1213,Werribee,2534.650224,14,4,0,19,0,3
30201102415,0.171,Chermside,4020.991444,14,11,0,26,0,5
30401108404,0.3338,Inala,6108.814479,14,26,0,41,0,9
30502111305,0.0723,Fortitude Valley,2886.670477,14,27,0,42,0,9
30803122345,0.4049,Yeppoon,5331.713213,14,13,0,28,0,6
30905124416,0.1725,Seniors & Carers Robina,3045.818828,14,13,0,28,0,6
31105132605,0.1733,Woodridge,5676.984837,14,12,0,27,0,6
31106133307,0.0603,Woodridge,2004.45163,14,5,0,20,0,3
31602142409,0.2098,Kawana Waters,5551.510173,14,9,0,24,0,5
40302106113,0.1932,Marion,1556.357278,14,6,0,20,0,3
40401109733,0.1372,Kilkenny,1233.880594,14,7,0,22,0,4
40402109937,0.12,Port Adelaide,3266.764644,14,13,0,27,0,6
40402110105,0.2013,Port Adelaide,1934.511815,14,6,0,21,0,4
50201102413,0.2129,Mandurah,2704.764131,14,5,0,20,0,3
50503109822,0.1382,Mirrabooka,4762.615416,14,13,0,28,0,6
50503109943,0.1227,Joondalup,10183.7768,14,23,3,40,1,9
50703117424,0.4888,Rockingham,8577.856601,14,20,0,35,0,8
50704117722,0.8684,Fremantle,3475.362162,14,15,0,30,0,6
10502109720,0.303,Broken Hill,1821.162684,15,8,0,23,0,4
10804116433,0.9661,Port Macquarie,4430.821372,15,34,0,49,0,9
10805116925,0.7748,Taree,1094.238113,15,0,0,15,0,2
11101120901,0.9376,Charlestown,2121.998675,15,4,0,19,0,3
11103123313,0.1326,Wallsend,2142.516034,15,5,0,20,0,3
11202124624,0.2292,Lismore,6094.530967,15,31,0,46,0,9
11203125010,0.7315,Tweed Heads,8204.311694,15,21,0,36,0,8
11303126718,0.3043,Wagga Wagga,6181.798228,15,24,0,39,0,8
11303126921,0.1884,Wagga Wagga,3300.451453,15,14,0,29,0,6
11401127850,0.1385,Nowra,3367.113451,15,6,0,21,0,4
11501155526,0.3733,Baulkham Hills,5967.652628,15,31,0,46,0,9
11802135043,0.0859,Maroubra,2808.840813,15,11,0,26,0,5
11901157241,0.0803,Bankstown,713.0994144,15,0,0,15,0,2
11903137105,0.1811,Hurstville,3365.034448,15,13,0,28,0,6
11904137709,0.0754,Hurstville,2706.183989,15,8,0,23,0,4
12003157508,0.1918,Burwood,2893.33937,15,9,0,24,0,5
12203142835,0.1541,Northern Beaches,4716.982087,15,26,0,41,0,9
12502147707,0.0548,Parramatta,3299.644661,15,13,0,28,0,6
12703152334,0.1452,Cabramatta,3101.13248,15,19,2,36,1,8
20102101006,2.0839,Ballarat,14193.70401,15,22,0,36,0,8
20202102912,0.7466,Bendigo,40818.24957,15,55,0,70,0,10
20302104041,0.3591,Geelong,3601.949639,15,16,0,30,0,7
20303105334,0.4304,Geelong,20712.0572,15,35,0,50,0,9
20504109622,0.2255,Morwell,1784.830907,15,11,0,26,0,5
20603111432,0.1248,Newmarket,3745.407211,15,6,0,21,0,4
20802117612,0.085,Oakleigh,2760.435375,15,12,0,27,0,6
20802117613,0.0678,Oakleigh,3162.149333,15,15,0,30,0,6
20901120111,0.2079,Heidelberg,821.055728,15,0,0,15,0,2
20904122322,0.1086,Epping,3380.060712,15,10,0,24,0,5
21002123223,0.7182,Sunbury,14692.98813,15,32,6,53,1,10
21004124143,1.0191,Sunbury,5905.493781,15,15,0,30,0,6
21005124338,0.063,Broadmeadows,3398.240776,15,11,0,26,0,5
21104127108,0.1414,Ringwood,3764.955039,15,27,0,42,0,9
21105127602,1.2275,Lilydale,18959.18891,15,56,12,83,2,10
21202145320,0.2368,Dandenong,3869.401233,15,18,0,33,0,7
21205132527,0.27,Springvale,3387.777746,15,8,0,23,0,4
21302134429,0.2441,Newport,1180.584067,15,2,0,17,0,2
30202103306,0.1543,Chermside,2545.228576,15,9,0,24,0,5
30202103401,0.1203,Chermside,1588.276939,15,7,0,22,0,4
30302105409,0.049,South Brisbane,868.3005179,15,0,0,15,0,2
30303106335,0.084,Upper Mt Gravatt,4445.442689,15,18,0,33,0,7
30803121621,0.1509,Rockhampton,3254.1195,15,17,0,32,0,7
30909126326,0.1368,Southport,2939.075134,15,19,0,34,0,7
31102130610,0.1627,Beenleigh,1742.320371,15,9,0,24,0,5
31103131910,0.3417,Browns Plains,2622.970404,15,10,0,25,0,5
31603142709,0.1052,Maroochydore,994.3870805,15,0,0,15,0,2
40302106205,0.1239,Glenelg,2806.922617,15,8,0,23,0,4
40304108734,0.3088,Noarlunga,4627.721998,15,16,0,30,0,7
40504112406,0.6892,Kadina,987.3277115,15,0,0,15,0,2
50302104309,0.198,Innaloo,1199.348642,15,2,0,17,0,2
60101100112,0.2905,Bridgewater,697.5291025,15,0,0,15,0,2
60105103010,0.2175,Hobart,3209.867394,15,11,0,26,0,5
10202105005,0.1736,Lake Haven,8499.893532,15,18,0,33,0,7
10304107715,0.2839,Orange,1743.579677,15,5,0,20,0,3
10304107920,0.5699,Orange,29847.15129,15,29,0,44,0,9
10402108421,0.3253,Coffs Harbour,2108.177014,15,19,0,34,0,7
10601111023,1.2791,Maitland,15731.92309,15,18,0,33,0,7
11101120918,0.4197,Charlestown,2307.954559,15,3,0,18,0,3
11202124622,0.2273,Lismore,6267.264583,15,25,0,40,0,8
11301125728,0.4213,Griffith,4652.403262,15,23,0,38,0,8
11602156201,0.0636,Blacktown,4191.987066,15,17,0,32,0,7
11703133726,0.0999,Darlinghurst,2106.86162,15,13,0,28,0,6
11801134703,0.031,Bondi Junction,1749.84874,15,3,0,18,0,3
11902136230,0.1501,Campsie,1419.087794,15,2,0,17,0,2
11904138205,0.1409,Rockdale,4575.290004,15,19,0,34,0,7
12101139815,0.0262,Chatswood,1387.871864,15,2,0,17,0,2
12101139839,0.0715,Chatswood,1617.56157,15,8,0,23,0,4
12101139924,0.1896,Chatswood,1731.133807,15,3,0,18,0,3
12203143153,0.1233,Northern Beaches,7016.765087,15,21,0,36,0,8
12303144608,1.1996,Camden,13585.19288,15,46,0,61,1,10
12401145319,0.6926,Springwood,9844.943327,15,24,0,39,0,8
12405147043,0.1026,St Marys,4071.31695,15,11,0,26,0,5
12702151623,0.1607,Fairfield,2945.828807,15,10,0,25,0,5
20302104506,0.232,Geelong,5232.525029,15,17,0,32,0,7
20504109609,1.574,Morwell,3767.670231,15,17,0,32,0,7
20605112914,0.0526,Windsor,3142.262976,15,10,0,25,0,5
20605113212,0.1372,South Melbourne,902.4608591,15,0,0,15,0,2
20802117611,0.0681,Oakleigh,3168.642399,15,15,0,30,0,6
20802118202,0.1304,Oakleigh,4899.005794,15,18,0,33,0,7
20904121916,0.1128,Epping,1824.238442,15,5,0,20,0,3
21005144118,0.1363,Broadmeadows,10554.23004,15,16,10,40,1,9
21101125810,0.1297,Rowville,1645.563463,15,3,0,18,0,3
21104126907,0.2623,Glen Waverley,4414.094167,15,19,0,34,0,7
21105128011,0.3439,Lilydale,5584.929808,15,24,0,38,0,8
21205132212,0.3707,Glen Waverley,997.9579421,15,4,0,19,0,3
21304135348,0.3401,Melton,11371.06171,15,27,31,73,2,10
21304136010,0.1564,Watergardens,3799.737687,15,7,0,22,0,4
21305136210,0.1166,Werribee,4205.135235,15,21,0,36,0,8
21305146723,0.1225,Werribee,2090.679724,15,6,0,21,0,4
30803121503,5.8601,Rockhampton,7569.627296,15,19,0,34,0,7
30909126403,0.4987,Southport,3494.357798,15,10,0,25,0,5
31001127356,0.2607,Inala,2088.094301,15,2,0,17,0,2
31004130016,0.2381,Goodna,2181.006615,15,11,0,26,0,5
31103131611,0.2537,Browns Plains,1706.580338,15,5,0,20,0,3
31201133705,0.4764,Bowen,1792.111309,15,7,0,22,0,4
31302136806,0.168,Caboolture,3456.307085,15,21,0,36,0,8
31401138664,0.1901,Mitchelton,4558.258305,15,10,0,25,0,5
31602142027,0.1519,Caloundra,5735.456774,15,23,0,38,0,8
31603142703,0.1644,Maroochydore,898.3621831,15,0,0,15,0,2
40205105318,0.331,Modbury,961.7564881,15,0,0,15,0,2
40504112410,0.7441,Kadina,687.5908388,15,0,0,15,0,2
50302104020,0.1639,Innaloo,5103.267471,15,15,0,30,0,6
50401104420,0.1364,Morley,4052.720509,15,12,0,27,0,6
50403105710,0.2143,Midland,5205.794818,15,20,11,46,1,9
50901122518,0.4822,Albany,1517.896887,15,7,0,22,0,4
51103127903,0.1771,Kalgoorlie,2826.530265,15,8,0,23,0,4
70102102105,0.2095,Casuarina,1476.990178,15,7,0,22,0,4
10401108203,0.3678,Yamba,635.2351741,15,0,0,15,0,2
10603112134,0.2083,Nelson Bay,2911.419414,15,13,0,28,0,6
11101120922,0.2321,Wallsend,3586.35461,15,12,0,27,0,6
11401128211,0.2188,Ulladulla,923.1371559,15,0,0,15,0,2
11903136903,0.075,Hurstville,1984.89558,15,4,0,18,0,3
12102140610,0.3052,Hornsby,2388.992002,15,11,0,26,0,5
12504158903,0.1943,Merrylands,3306.611904,15,18,0,33,0,7
12702151028,0.0684,Cabramatta,6940.154491,15,27,0,42,0,9
12703160024,0.0969,Liverpool,4553.539433,15,19,0,34,0,7
20102101108,0.4268,Ballarat,36965.04679,15,63,79,156,1,10
20302104007,0.2795,Geelong,2797.772953,15,9,0,24,0,5
20302104406,0.3454,Geelong,11625.66851,15,24,0,39,0,8
20501107821,0.2235,Warragul,20816.0077,15,20,0,35,0,8
20504109617,0.2144,Morwell,624.282317,15,0,0,15,0,2
20606113629,0.1196,Windsor,695.7131514,15,0,0,15,0,2
20606113718,0.0775,Windsor,1831.543797,15,8,0,23,0,4
20607114310,0.0904,Moreland,3221.69839,15,11,0,26,0,5
20901120319,0.2676,Heidelberg,3291.779253,15,9,0,24,0,5
20902120526,2.3848,Heidelberg,4530.18754,15,17,0,32,0,7
20904122417,0.625,Epping,28151.45833,15,69,4,87,2,10
21001122946,0.2448,Airport West,2683.683215,15,17,3,34,1,8
21102126222,0.2257,Ringwood,7057.637607,15,29,0,44,0,9
21301133705,0.1205,Sunshine,1300.298302,15,2,0,17,0,2
21703147227,0.3061,Colac,713.6209478,15,0,0,15,0,2
30501111215,0.0996,Toowong,1146.185764,15,7,0,22,0,4
30903123701,0.1583,Biggera Waters,3434.731876,15,18,0,33,0,7
30903123813,0.3037,Biggera Waters,2074.328462,15,8,0,23,0,4
30906125010,0.1858,Seniors & Carers Robina,3593.984553,15,13,0,28,0,6
30907125111,0.1225,Biggera Waters,10422.53631,15,37,1,53,1,10
31302136633,0.7545,Caboolture,2395.458115,15,10,0,25,0,5
31601141614,0.1373,Kawana Waters,6319.584661,15,21,8,44,1,9
31602142008,3.0959,Caloundra,2665.772391,15,11,0,26,0,5
40302106404,0.1182,Marion,1013.105654,15,1,0,16,0,2
40303107012,0.2406,Marion,5492.921235,15,21,0,35,0,8
40401109113,0.251,Torrensville,2570.446327,15,8,0,23,0,4
50201102323,0.1444,Mandurah,2558.254831,15,7,0,22,0,4
50201102751,0.202,Mandurah,7845.592113,15,32,6,52,1,10
50401104616,0.1752,Morley,3285.571046,15,10,0,25,0,5
50502108816,0.1668,Innaloo,2733.875627,15,8,0,23,0,4
51003127242,0.1519,Karratha,2415.019331,15,5,0,20,0,3
80108109402,0.2395,Woden,4176.510771,15,13,0,28,1,6
10201103405,0.1882,Gosford,6691.189852,15,40,0,55,0,10
11201124009,0.112,Brunswick Heads,16964.91494,15,35,5,55,1,10
11601130702,0.1606,Baulkham Hills,2964.051566,15,14,2,31,1,7
11701132305,0.1205,Maroubra,1100.002352,15,3,0,18,0,3
20201102008,0.1199,Bendigo,3762.988232,15,2,0,17,0,2
20604112613,0.0053,South Melbourne,761.8385591,15,0,0,15,0,2
20703116623,0.1154,Glen Waverley,3216.559845,15,14,0,29,0,6
20802117838,0.1035,Windsor,4887.888684,15,17,0,32,0,7
20804119528,0.2369,Oakleigh,2306.963735,15,13,0,28,0,6
20902120522,0.101,Darebin,3943.02955,15,9,0,24,0,5
21105128420,0.4878,Belgrave,3226.707968,15,8,0,23,0,4
21202145504,0.1217,Fountain Gate,2186.536585,15,8,0,23,0,4
21204131228,0.0922,Dandenong,2422.150855,15,11,0,26,0,5
21305136963,0.1514,Werribee,4835.242266,15,13,0,28,0,6
21503140105,0.8533,Echuca,46822.5489,15,55,0,70,0,10
30202102728,0.1137,Chermside,1763.287056,15,4,0,19,0,3
30204104218,0.2266,Strathpine,6626.852667,15,32,4,51,2,9
30502111725,0.0868,Fortitude Valley,4027.005714,15,22,0,37,0,8
30803122215,0.1433,Rockhampton,4789.175632,15,15,0,30,0,6
30908126101,0.089,Seniors & Carers Robina,1110.222346,15,3,0,18,0,3
31302136528,0.1501,Caboolture,607.969087,15,0,0,15,0,2
31601141607,0.0684,Kawana Waters,7390.607924,15,15,0,30,0,6
31603142518,1.1184,Maroochydore,11316.70735,15,36,0,51,0,9
31802148215,0.1578,Seniors & Carers Townsville,875.679728,15,0,0,15,0,2
40201102633,0.357,Gawler,1531.288085,15,4,0,18,0,3
40304108729,0.1732,Noarlunga,5688.5991,15,19,0,33,0,7
40401109506,0.1601,Kilkenny,4027.979304,15,11,5,30,1,7
50302104148,0.0836,Victoria Park,4671.378287,15,15,0,30,0,6
50503109946,0.1198,Joondalup,11319.54496,15,20,3,37,1,8
50503110530,0.3851,Joondalup,10318.62456,15,26,3,44,1,9
50503125801,0.3775,Joondalup,25546.20113,15,34,4,53,1,10
50601111601,0.4382,Armadale (WA),5876.704387,15,24,5,43,1,9
50701116126,0.307,Success,3871.750134,15,10,0,25,0,5
50703116902,0.3701,Rockingham,7587.775079,15,6,4,24,1,5
60104102605,0.2811,Hobart,5732.140761,15,16,0,31,0,7
80106106719,0.0661,Woden,5049.07001,15,14,0,29,0,6
10104101816,0.5311,Batemans Bay,9975.464032,15,18,0,33,0,7
10603112502,1.0437,Nelson Bay,19390.71388,15,82,33,130,2,10
10701154534,1.5767,Wollongong,5842.766659,15,12,0,26,0,5
11501129042,0.1576,Baulkham Hills,867.6405568,15,0,0,15,0,2
11501155924,0.1,Rouse Hill,2734.696462,15,8,0,23,0,4
11602156208,0.1073,Blacktown,4138.663898,15,16,0,31,0,7
11603131650,0.7607,St Marys,3698.677055,15,11,0,26,0,5
12001138349,0.1517,Burwood,3131.861165,15,13,0,28,0,6
12103141119,0.2956,Hornsby,4821.307317,15,14,0,29,0,6
12203142638,0.037,Northern Beaches,2954.23949,15,8,0,23,0,4
12203142918,0.7971,Northern Beaches,2015.271745,15,9,0,24,0,5
12403146411,0.4695,Penrith,2273.545064,15,11,0,26,0,5
12404146717,0.1874,Hawkesbury,2301.992095,15,9,0,24,0,5
12601149503,0.0602,Ryde,5137.633283,15,15,1,30,1,6
12702151203,0.1159,Liverpool,3590.307375,15,9,0,24,0,5
20302104236,0.1603,Geelong,4455.53087,15,16,0,30,0,7
20606113726,0.0472,Windsor,881.1452708,15,0,0,15,0,2
20702115937,0.0849,Box Hill,5971.97686,15,17,0,32,0,7
20802117442,0.103,Cheltenham,4429.004698,15,6,0,21,0,4
20802118107,0.0865,Oakleigh,2518.84403,15,4,0,19,0,3
21105127843,0.1749,Lilydale,1292.29703,15,2,0,17,0,2
21203145709,0.1165,Fountain Gate,4310.423553,15,24,0,39,0,8
21204131742,0.0981,Springvale,879.5814604,15,0,0,15,0,2
21205132321,0.201,Glen Waverley,3472.988864,15,11,0,25,0,5
21304135535,0.13,Watergardens,3140.633962,15,7,0,22,0,4
21401137108,0.1384,Frankston,1974.9897,15,3,0,18,0,3
30103101803,0.1205,Wynnum,5571.179096,15,21,0,36,0,8
30401108202,0.1378,Inala,6014.8306,15,23,3,41,1,9
30502111604,0.1573,Fortitude Valley,2294.722206,15,13,2,30,1,6
30503112621,0.0382,Fortitude Valley,2134.434128,15,13,0,28,0,6
30504113703,0.1447,Toowong,1724.185775,15,3,0,18,0,3
30604116404,0.5797,Mossman,1134.844491,15,0,0,15,0,2
30906124838,0.9884,Nerang,1706.202683,15,1,0,16,0,2
31001127301,0.1194,Inala,1517.223547,15,2,0,17,0,2
31602141812,0.2224,Kawana Waters,922.6171544,15,0,0,15,0,2
31701145727,0.4596,Toowoomba,2046.615778,15,5,0,20,0,3
31802148018,0.3547,Seniors & Carers Townsville,7672.547059,15,21,0,36,0,8
40105101932,0.1988,Norwood,1748.762178,15,3,0,18,0,3
40205105012,0.1358,Elizabeth,7098.039225,15,40,15,70,1,10
40303107018,0.1341,Marion,3807.546428,15,27,0,42,0,9
50502109526,0.1504,Innaloo,2131.385221,15,5,0,20,0,3
50503109950,0.1251,Joondalup,11337.2591,15,20,3,38,1,8
50601111519,0.336,Armadale (WA),995.7177346,15,0,0,15,0,2
50702116610,0.49,Fremantle,2952.555939,15,11,0,26,0,5
60105102818,0.2741,Glenorchy,3280.046806,15,10,0,24,0,5
70201104815,0.0895,Tangentyere,3274.052761,15,14,0,29,0,6
80105105705,0.4063,Braddon,3944.374155,15,23,0,38,0,8
10304107603,0.6149,Orange,19559.47738,15,12,0,27,0,6
10502109707,0.1615,Broken Hill,863.3746459,15,0,0,15,0,2
